朝向,单位面积租金（元/月/㎡）
南,10.0
南北,26.31578947368421
南北,18.579960185799603
南北,18.907796685574464
南,22.785531187695813
南,17.398869073510223
南北,23.888520238885203
南北,24.089935760171308
南北,24.18704649287826
南北,24.324324324324323
南北,18.626598783062214
南北,28.99646999495714
东,32.36664940445365
南北,25.88235294117647
南北,26.027397260273972
南北,36.26220362622036
南北,36.00065455735559
北,46.0
南北,36.63842454774444
南北,24.68891961287774
南,42.85354171918326
南北,23.6096537250787
西,51.666666666666664
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
西,51.666666666666664
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
西,51.666666666666664
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
南北,23.655913978494624
南,30.57169061449098
南北,28.73907316489043
南北,29.029793735676087
南北,25.423728813559322
南北,19.277727798483486
南北,15.053763440860216
南,24.17910447761194
南北,24.209818426361803
南北,21.175224986765485
南北,18.796992481203006
南北,22.487702037947994
南北,19.78674288226888
南北,30.19095780813646
南北,24.064171122994654
南,26.174256005736822
南北,13.270299411130464
南北,17.894736842105264
南北,26.971625849606216
西,51.666666666666664
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
南北,85.39990146165216
南北,110.04784688995215
南北,43.87755102040816
南北,120.6896551724138
南北,91.74677889026287
南北,129.62962962962962
南北,238.0952380952381
南北,151.72413793103448
南北,173.33333333333334
南北,150.0
南北,158.45577643330452
南北,165.35433070866142
南北,170.0
南北,160.34206306787814
南北,198.78296146044624
南北,250.0
西,153.33333333333334
南北,284.4311377245509
南北,164.0625
南北,188.14139110604333
南北,173.33333333333334
南北,127.90697674418605
南北,200.0
南北,125.0
南北,114.28571428571429
南北,154.83870967741936
南北,166.66666666666666
南北,125.0
南北,158.69237483138934
南北,94.15810373766733
南北,108.49056603773585
南北,90.27307605506657
南北,79.19537499010058
南北,83.08408109006315
南北,94.15309292910273
西,51.666666666666664
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
北,206.10687022900763
南,350.64935064935065
南,171.77914110429447
南,186.66666666666666
东,186.66666666666666
东,272.72727272727275
北,168.61219195849546
西,51.666666666666664
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
南北,99.06927027661183
南北,79.84790874524715
南北,152.94117647058823
南北,76.41196013289037
南北,80.12558458972431
南北,82.14285714285714
南,74.5
南,101.17361392148928
南北,63.63636363636363
南北,91.66666666666667
南,119.65050921030664
西,51.666666666666664
南,119.33174224343675
南北,44.31818181818182
南北,135.30135301353013
南北,91.87279151943463
南北,33.9966832504146
南北,205.39382032505804
南,143.42728860064852
南,184.08134642356242
南北,153.4242997976105
南北,83.33333333333333
南北,64.70588235294117
南北,93.95468699667133
南北,99.01744230329805
南北,99.28514694201748
南北,69.18021445866482
南北,159.3752490238266
南北,85.18518518518519
南北,55.99246646814792
南北,53.30073349633252
南北,70.49180327868852
南北,101.5228426395939
南北,70.44630051463764
南北,69.59706959706959
南北,92.60974254491572
南北,104.57254901960785
南北,89.33699189585859
南北,100.28078620136382
南北,101.1075876648743
南北,44.54545454545455
南北,66.11570247933884
南北,88.9908256880734
南北,70.10281746561624
南北,73.85221351495508
南北,66.50041562759768
南北,58.57142857142857
南北,69.35483870967742
南北,136.986301369863
南北,138.01261829652998
南北,81.27272727272727
南北,53.30073349633252
南北,66.66666666666667
南北,64.70588235294117
南北,92.77421406987224
南北,65.1359713401726
南北,100.28078620136382
南,80.88010644064457
南北,41.54485305431605
南北,58.04195804195804
南,92.85714285714286
南北,75.57864903164857
南北,68.63468634686348
南北,67.05585358157147
南北,67.05056401356788
南北,66.43356643356644
南北,52.94117647058823
南北,77.59722475807924
南北,80.23159636062861
东,68.82591093117409
南北,76.92307692307692
北,41.65753124314843
南,62.23039389010678
南,62.535714285714285
南北,48.564317367814
南北,61.43449546920596
南北,56.85064935064935
南北,70.80899274207825
南北,73.85221351495508
南北,70.71082992184593
南北,70.78393204742524
南北,45.26814720136337
南北,70.10281746561624
南北,59.183673469387756
南北,66.11570247933884
南北,90.0
南北,57.432432432432435
南北,60.82143101209594
南北,63.43283582089552
南北,55.483870967741936
南北,48.38709677419355
南北,62.11180124223603
南北,111.5702479338843
南,95.73542210617929
南北,55.70469798657718
南北,60.0
南北,69.84410795105325
南北,65.01950585175553
南北,82.01058201058201
南北,64.79015189691167
南北,56.962025316455694
南北,61.94690265486726
南北,49.45598417408506
南北,89.83347940403155
南北,41.94850820617692
南北,58.51063829787234
南,127.41935483870968
南北,68.61478850500485
南北,80.0
南北,85.61643835616438
南北,49.50079704673211
南北,211.9205298013245
南北,107.52688172043011
南北,150.8120649651972
南北,115.64625850340136
南北,202.2058823529412
南北,176.92307692307693
西,127.3468488320846
南北,145.2513966480447
南北,188.19986826009222
南北,153.06122448979593
西,197.93270288102045
南北,120.91503267973856
南北,129.75256487628243
南北,132.25014169658039
南北,79.84031936127745
南北,190.9090909090909
南北,184.27518427518427
南北,243.43986186203188
南北,201.49253731343285
南北,236.13963039014374
东,106.29703643862409
南北,138.51351351351352
南北,416.6666666666667
南北,266.6666666666667
南北,198.90019890019892
南北,216.66666666666666
南北,211.9205298013245
南北,107.52688172043011
东,200.0
南北,203.96810680511774
南北,176.75279858597762
南北,194.6377305240621
南北,189.57345971563979
南北,214.55938697318007
南,155.55555555555554
南北,264.51612903225805
南北,166.04144886538342
南北,157.30337078651687
南北,170.30801420855434
南北,218.5089974293059
南北,193.6936936936937
南北,261.26126126126127
南北,207.41150442477874
南北,291.91966370854743
南北,194.12302070645552
南北,149.07168993088493
南北,173.61111111111111
南北,356.60377358490564
南北,96.96969696969697
南北,203.09914247028735
南北,87.40303725554463
南北,30.264266325543666
南北,55.97014925373134
南,141.1764705882353
南北,112.0
南,105.88235294117646
南北,71.42857142857143
南北,75.0
南北,55.28332705113708
南北,53.333333333333336
南,74.32432432432432
南北,64.1891891891892
南北,51.41843971631206
南北,142.5531914893617
南北,39.97359542320669
南北,97.77777777777777
南北,87.43169398907104
南北,61.111111111111114
东,78.43137254901961
南,78.26086956521739
南北,95.5429226580041
南北,66.66666666666667
南北,98.87640449438203
南北,75.34246575342466
南北,87.71929824561404
南北,105.5045871559633
南北,144.2809219781409
南北,81.01707590676804
南北,71.14483903480169
南北,75.59210526315789
南北,42.51700680272109
南北,61.39677666922486
南北,68.50488097276931
南,107.07593468367985
南,87.71929824561404
南,152.94117647058823
南,79.62962962962963
南北,77.41935483870968
南北,122.58064516129032
南北,66.87912383859239
南北,90.58333333333333
南北,96.875
南北,64.22018348623853
南,103.18471337579618
南北,49.65923490530498
南北,79.76837627038525
南北,69.01960784313725
南,85.1063829787234
南北,47.15568862275449
南北,85.60073372057474
南北,77.92930698580574
南,43.686654351190775
南北,111.30899376669636
南北,94.7081804190837
南北,38.68213952247566
南北,108.33333333333333
南北,56.534315014462265
南,68.96551724137932
南北,87.5
南,40.26845637583892
南北,36.36892638929299
南北,75.22123893805309
南北,75.90890930882941
南北,72.1110510185686
南北,54.529343603026376
南北,73.44632768361582
南北,57.377049180327866
南北,75.47169811320755
南北,52.0
南北,56.247187640617966
南北,43.355239138371665
南北,89.92805755395683
南北,75.564681724846
南,83.33333333333333
南北,64.91689518159941
西,57.142857142857146
南北,44.06256884776382
南北,82.90598290598291
南北,46.41448131817127
南北,56.60377358490566
南北,62.7906976744186
南北,74.04103479036574
南北,72.46376811594203
南北,37.42164842361306
南北,41.54485305431605
南北,58.04195804195804
南,92.85714285714286
南北,105.26315789473684
南北,49.65923490530498
南北,79.76837627038525
南北,38.68213952247566
南北,108.33333333333333
南北,56.534315014462265
南北,129.2134831460674
南北,83.64779874213836
南北,113.38582677165354
南北,56.737588652482266
南北,47.862156987874926
南北,75.0
南北,40.90909090909091
南北,129.03225806451613
南北,85.58558558558559
南北,70.46554234979095
南北,76.75438596491227
南北,79.6812749003984
南北,67.68792304951906
南,74.32432432432432
南北,75.68431232392885
南北,64.1891891891892
南北,34.81232989429711
南北,53.37078651685393
南北,94.28571428571429
南北,120.31198141387323
南,97.38822487826472
南北,78.34160809852344
南北,136.9047619047619
南北,156.25
南北,164.3835616438356
南北,156.25
南北,175.10775862068968
南北,163.8418079096045
南北,122.22222222222223
南北,158.9958158995816
南北,174.21602787456445
南北,310.64670996893534
南北,131.08307389808292
南北,204.08163265306123
南北,125.0
南,246.63677130044843
南北,192.54658385093168
南北,147.05882352941177
南北,179.8941798941799
南北,168.42105263157896
南北,158.22784810126583
东,192.98245614035088
南北,129.62962962962962
南北,121.21212121212122
南北,148.14814814814815
南北,168.12033876880292
南,152.24010439321444
南北,126.13399311114345
南,197.08029197080293
南北,100.0
南北,106.93492811596498
南北,125.67889043493874
南北,105.0
南北,187.58526603001366
南北,143.49775784753362
南北,169.9693226100655
南北,171.6417910447761
南,171.51187719749592
南北,97.32154191173359
南北,185.87360594795538
南北,102.17391304347827
南北,127.40151862610203
南北,198.01980198019803
南北,69.93006993006993
南北,133.3384128919197
南北,238.0952380952381
南北,152.72727272727272
南北,125.76687116564418
南北,155.84415584415584
南北,131.0615989515072
南北,119.04761904761905
南北,121.93978050839509
南,276.7857142857143
南北,138.4533262160539
南,297.91459781529295
南,242.10526315789474
南,312.5128500349521
南北,205.18867924528303
南北,176.43186306780777
南北,232.14285714285714
南北,198.11320754716982
南北,177.05382436260624
南北,201.1622708985248
东,200.0
南北,203.96810680511774
南北,176.75279858597762
南,218.62702229995628
南北,276.3157894736842
南北,213.2226674298798
南,283.0188679245283
南北,155.9104223755079
南北,92.75208692195575
南北,216.08040201005025
南北,245.16063128862558
南北,186.36363636363637
南北,200.6867948089016
南北,145.84654407102093
南北,145.9386345838969
南北,179.57746478873239
南北,132.7433628318584
南北,117.40463868123442
南北,214.28571428571428
南北,125.65684258624628
南北,179.82456140350877
南,115.5020212853725
南北,213.0681818181818
南北,104.59521651209818
南北,187.58526603001366
南北,143.49775784753362
北,186.72357289840713
南北,169.9693226100655
南北,140.18691588785046
