朝向,单位面积租金（元/月/㎡）
北,17.475728155339805
南,19.41747572815534
南,17.424975798644724
南,17.272727272727273
南北,34.28414701042238
南,26.0
南,22.0
南北,33.73015873015873
南,44.44444444444444
东,25.0
南,39.10614525139665
南,23.722627737226276
南北,26.08695652173913
南,45.0
南,25.454545454545453
南,27.272727272727273
北,31.914893617021278
南,19.11764705882353
东,40.0
南,32.90306251581878
北,46.666666666666664
南,37.5
北,39.473684210526315
南,22.413793103448278
南,34.21052631578947
东,26.53061224489796
北,26.31578947368421
南,25.4539283896148
北,41.37931034482759
北,36.666666666666664
南,16.481869943062634
南北,50.0
南,20.833333333333332
南,21.428571428571427
西,42.666666666666664
南,25.862068965517242
北,27.906976744186046
南,6.49392817715436
南,25.862068965517242
南,28.846153846153847
北,24.137931034482758
南,28.571428571428573
南,31.914893617021278
北,21.25
北,50.0
西,60.0
东,60.3448275862069
西,58.333333333333336
南,58.45070422535211
南,75.34699272967613
东,43.333333333333336
北,57.00150570015057
南,49.9188818170473
南,25.63295408553312
南,15.66951566951567
南,38.604618516178846
南北,26.459143968871594
南,39.8406374501992
北,28.440366972477065
南,33.333333333333336
南,27.0
南,19.175
南,20.689655172413794
北,44.24778761061947
南,59.09090909090909
南,60.60606060606061
东,23.636363636363637
南,79.36507936507937
南,23.050847457627118
南,62.295081967213115
南北,33.42618384401114
南,20.353982300884955
南,22.22222222222222
南,20.952380952380953
南,16.901408450704224
南,16.46043165467626
南,20.0
南,20.0
南,20.833333333333332
西,13.793103448275861
北,21.73913043478261
南,15.625
东,20.0
南北,20.0
南,18.181818181818183
南北,20.0
北,12.698412698412698
南,6.49392817715436
北,14.545454545454545
南,18.65671641791045
南北,20.0
南,9.70873786407767
东,14.112334180073384
南,34.11764705882353
南,31.67420814479638
南,28.693581245875297
南,26.666666666666668
南北,33.333333333333336
南,30.18867924528302
南北,40.0
南,52.63264438551388
南,7.5
南,32.25806451612903
北,34.666666666666664
南北,39.285714285714285
南,42.016806722689076
南,37.38317757009346
南,66.66666666666667
南,39.906103286384976
南,27.076923076923077
南北,37.03703703703704
南,36.8421052631579
南,35.32608695652174
东,46.875
南,46.49196956889265
南,27.311744049941474
北,37.077511513543044
南北,12.135922330097088
南,25.821596244131456
南,35.714285714285715
南,55.709460741527835
东,37.54266211604096
南,52.7249197143268
南北,22.42152466367713
南,35.06135737540696
南北,81.0
南,30.67484662576687
南,34.98542274052478
南,22.727272727272727
南北,55.0
北,43.10344827586207
南,31.40096618357488
南,22.914110429447852
南,44.0
南北,22.727272727272727
南北,24.615384615384617
南北,32.478077297823965
南,40.0
南,25.0
南北,48.54368932038835
南,30.612244897959183
南北,53.191489361702125
南,30.97345132743363
北,34.065934065934066
南,33.83458646616541
南,31.122031122031125
南,24.822695035460992
南,22.5
南,30.76923076923077
南,47.05882352941177
南,34.09090909090909
南,68.96551724137932
南,50.0
南,78.65168539325843
南,88.74801901743264
南,85.71428571428571
北,86.48648648648648
南北,63.72549019607843
南,43.10344827586207
南,58.21917808219178
南,40.76923076923077
南,72.38095238095238
南北,163.33333333333334
南,57.30379746835443
南,87.41258741258741
南,84.11299435028249
东,60.0
南,132.8125
北,200.0
南,200.0
南,55.66206939204651
南,76.33587786259542
南,70.0
